nSeq,A1,Activity
12,468.0,rdl_pop
13,442.0,rdl_pop
14,467.0,rdl_pop
15,486.0,rdl_pop
0,500.0,rdl_pop
1,520.0,rdl_pop
2,529.0,rdl_pop
3,494.0,rdl_pop
4,483.0,rdl_pop
5,504.0,rdl_pop
6,518.0,rdl_pop
7,526.0,rdl_pop
8,523.0,rdl_pop
9,528.0,rdl_pop
10,513.0,rdl_pop
11,500.0,rdl_pop
12,530.0,rdl_pop
13,533.0,rdl_pop
14,517.0,rdl_pop
15,519.0,rdl_pop
0,501.0,rdl_pop
1,493.0,rdl_pop
2,501.0,rdl_pop
3,512.0,rdl_pop
4,518.0,rdl_pop
5,518.0,rdl_pop
6,520.0,rdl_pop
7,518.0,rdl_pop
8,513.0,rdl_pop
9,510.0,rdl_pop
10,511.0,rdl_pop
11,535.0,rdl_pop
12,544.0,rdl_pop
13,542.0,rdl_pop
14,538.0,rdl_pop
15,529.0,rdl_pop
0,513.0,rdl_pop
1,507.0,rdl_pop
2,516.0,rdl_pop
3,515.0,rdl_pop
4,515.0,rdl_pop
5,527.0,rdl_pop
6,519.0,rdl_pop
7,516.0,rdl_pop
8,510.0,rdl_pop
9,495.0,rdl_pop
10,480.0,rdl_pop
11,470.0,rdl_pop
12,516.0,rdl_pop
13,534.0,rdl_pop
14,519.0,rdl_pop
15,518.0,rdl_pop
0,516.0,rdl_pop
1,520.0,rdl_pop
2,515.0,rdl_pop
3,504.0,rdl_pop
4,523.0,rdl_pop
5,555.0,rdl_pop
6,570.0,rdl_pop
7,541.0,rdl_pop
8,516.0,rdl_pop
9,509.0,rdl_pop
10,510.0,rdl_pop
11,541.0,rdl_pop
12,542.0,rdl_pop
13,528.0,rdl_pop
14,483.0,rdl_pop
15,443.0,rdl_pop
0,430.0,rdl_pop
1,470.0,rdl_pop
2,527.0,rdl_pop
3,533.0,rdl_pop
4,507.0,rdl_pop
5,505.0,rdl_pop
6,488.0,rdl_pop
7,494.0,rdl_pop
8,502.0,rdl_pop
9,498.0,rdl_pop
10,490.0,rdl_pop
11,496.0,rdl_pop
12,529.0,rdl_pop
13,547.0,rdl_pop
14,560.0,rdl_pop
15,532.0,rdl_pop
0,491.0,rdl_pop
1,514.0,rdl_pop
2,568.0,rdl_pop
3,569.0,rdl_pop
4,522.0,rdl_pop
5,504.0,rdl_pop
6,497.0,rdl_pop
7,483.0,rdl_pop
8,475.0,rdl_pop
9,474.0,rdl_pop
10,499.0,rdl_pop
11,531.0,rdl_pop
12,541.0,rdl_pop
13,536.0,rdl_pop
14,526.0,rdl_pop
15,513.0,rdl_pop
0,515.0,rdl_pop
1,532.0,rdl_pop
2,540.0,rdl_pop
3,536.0,rdl_pop
4,517.0,rdl_pop
5,509.0,rdl_pop
6,509.0,rdl_pop
7,511.0,rdl_pop
8,526.0,rdl_pop
9,529.0,rdl_pop
10,525.0,rdl_pop
11,522.0,rdl_pop
12,508.0,rdl_pop
13,513.0,rdl_pop
14,514.0,rdl_pop
15,513.0,rdl_pop
0,499.0,rdl_pop
1,481.0,rdl_pop
2,475.0,rdl_pop
3,480.0,rdl_pop
4,489.0,rdl_pop
5,500.0,rdl_pop
6,500.0,rdl_pop
7,544.0,rdl_pop
8,580.0,rdl_pop
9,566.0,rdl_pop
10,534.0,rdl_pop
11,517.0,rdl_pop
12,515.0,rdl_pop
13,515.0,rdl_pop
14,515.0,rdl_pop
15,511.0,rdl_pop
0,487.0,rdl_pop
1,490.0,rdl_pop
2,503.0,rdl_pop
3,519.0,rdl_pop
4,531.0,rdl_pop
5,532.0,rdl_pop
6,527.0,rdl_pop
7,513.0,rdl_pop
8,501.0,rdl_pop
9,469.0,rdl_pop
10,460.0,rdl_pop
11,467.0,rdl_pop
12,500.0,rdl_pop
13,519.0,rdl_pop
14,526.0,rdl_pop
15,527.0,rdl_pop
0,536.0,rdl_pop
1,547.0,rdl_pop
2,546.0,rdl_pop
3,537.0,rdl_pop
4,533.0,rdl_pop
5,538.0,rdl_pop
6,531.0,rdl_pop
7,519.0,rdl_pop
8,520.0,rdl_pop
9,520.0,rdl_pop
10,512.0,rdl_pop
11,501.0,rdl_pop
12,486.0,rdl_pop
13,505.0,rdl_pop
14,519.0,rdl_pop
15,496.0,rdl_pop
0,491.0,rdl_pop
1,525.0,rdl_pop
2,501.0,rdl_pop
3,448.0,rdl_pop
4,467.0,rdl_pop
5,498.0,rdl_pop
6,533.0,rdl_pop
7,540.0,rdl_pop
8,530.0,rdl_pop
9,530.0,rdl_pop
10,528.0,rdl_pop
11,533.0,rdl_pop
12,527.0,rdl_pop
13,519.0,rdl_pop
14,519.0,rdl_pop
15,522.0,rdl_pop
0,518.0,rdl_pop
1,510.0,rdl_pop
2,512.0,rdl_pop
3,516.0,rdl_pop
4,516.0,rdl_pop
5,521.0,rdl_pop
6,525.0,rdl_pop
7,527.0,rdl_pop
8,539.0,rdl_pop
9,536.0,rdl_pop
10,540.0,rdl_pop
11,531.0,rdl_pop
12,480.0,rdl_pop
13,465.0,rdl_pop
14,498.0,rdl_pop
15,509.0,rdl_pop
0,494.0,rdl_pop
1,485.0,rdl_pop
2,494.0,rdl_pop
3,499.0,rdl_pop
4,499.0,rdl_pop
5,511.0,rdl_pop
6,504.0,rdl_pop
7,510.0,rdl_pop
8,520.0,rdl_pop
9,519.0,rdl_pop
10,519.0,rdl_pop
11,534.0,rdl_pop
12,540.0,rdl_pop
13,549.0,rdl_pop
14,537.0,rdl_pop
15,492.0,rdl_pop
0,494.0,rdl_pop
1,532.0,rdl_pop
2,531.0,rdl_pop
3,505.0,rdl_pop
4,521.0,rdl_pop
5,533.0,rdl_pop
6,515.0,rdl_pop
7,496.0,rdl_pop
8,490.0,rdl_pop
9,516.0,rdl_pop
10,533.0,rdl_pop
11,540.0,rdl_pop
12,516.0,rdl_pop
13,512.0,rdl_pop
14,492.0,rdl_pop
15,498.0,rdl_pop
0,512.0,rdl_pop
1,526.0,rdl_pop
2,536.0,rdl_pop
3,537.0,rdl_pop
4,542.0,rdl_pop
5,522.0,rdl_pop
6,480.0,rdl_pop
7,447.0,rdl_pop
8,466.0,rdl_pop
9,523.0,rdl_pop
10,552.0,rdl_pop
11,528.0,rdl_pop
12,471.0,rdl_pop
13,468.0,rdl_pop
14,504.0,rdl_pop
15,526.0,rdl_pop
0,536.0,rdl_pop
1,541.0,rdl_pop
2,516.0,rdl_pop
3,505.0,rdl_pop
4,519.0,rdl_pop
5,527.0,rdl_pop
6,526.0,rdl_pop
7,529.0,rdl_pop
8,510.0,rdl_pop
9,494.0,rdl_pop
10,522.0,rdl_pop
11,534.0,rdl_pop
12,536.0,rdl_pop
13,529.0,rdl_pop
14,514.0,rdl_pop
15,500.0,rdl_pop
0,493.0,rdl_pop
1,509.0,rdl_pop
2,527.0,rdl_pop
3,537.0,rdl_pop
4,519.0,rdl_pop
5,515.0,rdl_pop
6,518.0,rdl_pop
7,509.0,rdl_pop
8,515.0,rdl_pop
9,497.0,rdl_pop
10,484.0,rdl_pop
11,492.0,rdl_pop
12,512.0,rdl_pop
13,531.0,rdl_pop
14,512.0,rdl_pop
15,529.0,rdl_pop
0,515.0,rdl_pop
1,493.0,rdl_pop
2,502.0,rdl_pop
3,524.0,rdl_pop
4,552.0,rdl_pop
5,558.0,rdl_pop
6,542.0,rdl_pop
7,519.0,rdl_pop
8,476.0,rdl_pop
9,445.0,rdl_pop
10,458.0,rdl_pop
11,497.0,rdl_pop
12,523.0,rdl_pop
13,499.0,rdl_pop
14,520.0,rdl_pop
15,539.0,rdl_pop
0,520.0,rdl_pop
1,504.0,rdl_pop
2,522.0,rdl_pop
3,525.0,rdl_pop
4,537.0,rdl_pop
5,541.0,rdl_pop
6,543.0,rdl_pop
7,537.0,rdl_pop
8,536.0,rdl_pop
9,537.0,rdl_pop
10,537.0,rdl_pop
11,495.0,rdl_pop
12,433.0,rdl_pop
13,455.0,rdl_pop
14,483.0,rdl_pop
15,474.0,rdl_pop
0,510.0,rdl_pop
1,540.0,rdl_pop
2,567.0,rdl_pop
3,536.0,rdl_pop
4,521.0,rdl_pop
5,519.0,rdl_pop
6,516.0,rdl_pop
7,507.0,rdl_pop
8,498.0,rdl_pop
9,496.0,rdl_pop
10,529.0,rdl_pop
11,542.0,rdl_pop
12,540.0,rdl_pop
13,544.0,rdl_pop
14,542.0,rdl_pop
15,532.0,rdl_pop
0,519.0,rdl_pop
1,501.0,rdl_pop
2,480.0,rdl_pop
3,492.0,rdl_pop
4,502.0,rdl_pop
5,487.0,rdl_pop
6,469.0,rdl_pop
7,504.0,rdl_pop
8,528.0,rdl_pop
9,521.0,rdl_pop
10,493.0,rdl_pop
11,487.0,rdl_pop
12,509.0,rdl_pop
13,536.0,rdl_pop
14,541.0,rdl_pop
15,527.0,rdl_pop
0,528.0,rdl_pop
1,529.0,rdl_pop
2,529.0,rdl_pop
3,525.0,rdl_pop
4,520.0,rdl_pop
5,506.0,rdl_pop
6,499.0,rdl_pop
7,496.0,rdl_pop
8,524.0,rdl_pop
9,514.0,rdl_pop
10,512.0,rdl_pop
11,524.0,rdl_pop
12,534.0,rdl_pop
13,526.0,rdl_pop
14,526.0,rdl_pop
15,492.0,rdl_pop
0,495.0,rdl_pop
1,503.0,rdl_pop
2,515.0,rdl_pop
3,472.0,rdl_pop
4,471.0,rdl_pop
5,503.0,rdl_pop
6,530.0,rdl_pop
7,540.0,rdl_pop
8,542.0,rdl_pop
9,545.0,rdl_pop
10,541.0,rdl_pop
11,520.0,rdl_pop
12,506.0,rdl_pop
13,508.0,rdl_pop
14,482.0,rdl_pop
15,475.0,rdl_pop
0,528.0,rdl_pop
1,540.0,rdl_pop
2,547.0,rdl_pop
3,542.0,rdl_pop
4,531.0,rdl_pop
5,529.0,rdl_pop
6,523.0,rdl_pop
7,494.0,rdl_pop
8,499.0,rdl_pop
9,523.0,rdl_pop
10,519.0,rdl_pop
11,487.0,rdl_pop
12,480.0,rdl_pop
13,480.0,rdl_pop
14,492.0,rdl_pop
15,527.0,rdl_pop
0,561.0,rdl_pop
1,543.0,rdl_pop
2,503.0,rdl_pop
3,484.0,rdl_pop
4,502.0,rdl_pop
5,510.0,rdl_pop
6,514.0,rdl_pop
7,552.0,rdl_pop
8,556.0,rdl_pop
9,499.0,rdl_pop
10,506.0,rdl_pop
11,536.0,rdl_pop
12,552.0,rdl_pop
13,487.0,rdl_pop
14,456.0,rdl_pop
15,482.0,rdl_pop
0,514.0,rdl_pop
1,524.0,rdl_pop
2,536.0,rdl_pop
3,511.0,rdl_pop
4,462.0,rdl_pop
5,472.0,rdl_pop
6,485.0,rdl_pop
7,510.0,rdl_pop
8,529.0,rdl_pop
9,530.0,rdl_pop
10,547.0,rdl_pop
11,568.0,rdl_pop
12,545.0,rdl_pop
13,526.0,rdl_pop
14,520.0,rdl_pop
15,526.0,rdl_pop
0,529.0,rdl_pop
1,503.0,rdl_pop
2,487.0,rdl_pop
3,504.0,rdl_pop
4,512.0,rdl_pop
5,525.0,rdl_pop
6,534.0,rdl_pop
7,500.0,rdl_pop
8,472.0,rdl_pop
9,502.0,rdl_pop
10,525.0,rdl_pop
11,510.0,rdl_pop
12,503.0,rdl_pop
13,527.0,rdl_pop
14,535.0,rdl_pop
15,507.0,rdl_pop
0,496.0,rdl_pop
1,509.0,rdl_pop
2,520.0,rdl_pop
3,513.0,rdl_pop
4,491.0,rdl_pop
5,504.0,rdl_pop
6,524.0,rdl_pop
7,542.0,rdl_pop
8,551.0,rdl_pop
9,552.0,rdl_pop
10,540.0,rdl_pop
11,509.0,rdl_pop
12,489.0,rdl_pop
13,447.0,rdl_pop
14,496.0,rdl_pop
15,533.0,rdl_pop
0,544.0,rdl_pop
1,527.0,rdl_pop
2,511.0,rdl_pop
3,493.0,rdl_pop
4,520.0,rdl_pop
5,550.0,rdl_pop
6,507.0,rdl_pop
7,471.0,rdl_pop
8,520.0,rdl_pop
9,527.0,rdl_pop
10,454.0,rdl_pop
11,462.0,rdl_pop
12,519.0,rdl_pop
13,530.0,rdl_pop
14,504.0,rdl_pop
15,519.0,rdl_pop
0,547.0,rdl_pop
1,541.0,rdl_pop
2,551.0,rdl_pop
3,557.0,rdl_pop
4,529.0,rdl_pop
5,515.0,rdl_pop
6,515.0,rdl_pop
7,491.0,rdl_pop
8,486.0,rdl_pop
9,492.0,rdl_pop
10,502.0,rdl_pop
11,507.0,rdl_pop
12,509.0,rdl_pop
13,505.0,rdl_pop
14,511.0,rdl_pop
15,515.0,rdl_pop
0,532.0,rdl_pop
1,545.0,rdl_pop
2,482.0,rdl_pop
3,458.0,rdl_pop
4,500.0,rdl_pop
5,525.0,rdl_pop
6,531.0,rdl_pop
7,531.0,rdl_pop
8,526.0,rdl_pop
9,508.0,rdl_pop
10,509.0,rdl_pop
11,550.0,rdl_pop
12,562.0,rdl_pop
13,560.0,rdl_pop
14,552.0,rdl_pop
15,530.0,rdl_pop
0,503.0,rdl_pop
1,503.0,rdl_pop
2,512.0,rdl_pop
3,553.0,rdl_pop
4,553.0,rdl_pop
5,480.0,rdl_pop
6,403.0,rdl_pop
7,444.0,rdl_pop
8,456.0,rdl_pop
9,498.0,rdl_pop
10,528.0,rdl_pop
11,526.0,rdl_pop
12,522.0,rdl_pop
13,517.0,rdl_pop
14,535.0,rdl_pop
15,565.0,rdl_pop
0,475.0,rdl_pop
1,472.0,rdl_pop
2,507.0,rdl_pop
3,531.0,rdl_pop
4,555.0,rdl_pop
5,558.0,rdl_pop
6,557.0,rdl_pop
7,522.0,rdl_pop
8,470.0,rdl_pop
9,457.0,rdl_pop
10,518.0,rdl_pop
11,523.0,rdl_pop
12,514.0,rdl_pop
13,538.0,rdl_pop
14,543.0,rdl_pop
15,514.0,rdl_pop
0,496.0,rdl_pop
1,491.0,rdl_pop
2,494.0,rdl_pop
3,507.0,rdl_pop
4,527.0,rdl_pop
5,531.0,rdl_pop
6,511.0,rdl_pop
7,512.0,rdl_pop
8,532.0,rdl_pop
9,526.0,rdl_pop
10,510.0,rdl_pop
11,492.0,rdl_pop
12,517.0,rdl_pop
13,533.0,rdl_pop
14,542.0,rdl_pop
15,500.0,rdl_pop
0,454.0,rdl_pop
1,503.0,rdl_pop
2,515.0,rdl_pop
3,509.0,rdl_pop
4,523.0,rdl_pop
5,534.0,rdl_pop
6,542.0,rdl_pop
7,552.0,rdl_pop
8,536.0,rdl_pop
9,543.0,rdl_pop
10,538.0,rdl_pop
11,511.0,rdl_pop
12,486.0,rdl_pop
13,491.0,rdl_pop
14,526.0,rdl_pop
15,546.0,rdl_pop
0,505.0,rdl_pop
1,413.0,rdl_pop
2,439.0,rdl_pop
3,466.0,rdl_pop
4,498.0,rdl_pop
5,530.0,rdl_pop
6,520.0,rdl_pop
7,510.0,rdl_pop
8,526.0,rdl_pop
9,548.0,rdl_pop
10,520.0,rdl_pop
11,511.0,rdl_pop
12,536.0,rdl_pop
13,545.0,rdl_pop
14,543.0,rdl_pop
15,540.0,rdl_pop
0,508.0,rdl_pop
1,475.0,rdl_pop
2,488.0,rdl_pop
3,551.0,rdl_pop
4,564.0,rdl_pop
5,533.0,rdl_pop
6,466.0,rdl_pop
7,484.0,rdl_pop
8,506.0,rdl_pop
9,522.0,rdl_pop
10,556.0,rdl_pop
11,550.0,rdl_pop
12,501.0,rdl_pop
13,501.0,rdl_pop
14,519.0,rdl_pop
15,482.0,rdl_pop
0,481.0,rdl_pop
1,496.0,rdl_pop
2,505.0,rdl_pop
3,513.0,rdl_pop
4,483.0,rdl_pop
5,491.0,rdl_pop
6,525.0,rdl_pop
7,548.0,rdl_pop
8,527.0,rdl_pop
9,482.0,rdl_pop
10,497.0,rdl_pop
11,517.0,rdl_pop
12,527.0,rdl_pop
13,533.0,rdl_pop
14,546.0,rdl_pop
15,550.0,rdl_pop
0,551.0,rdl_pop
1,558.0,rdl_pop
2,546.0,rdl_pop
3,534.0,rdl_pop
4,536.0,rdl_pop
5,511.0,rdl_pop
6,461.0,rdl_pop
7,421.0,rdl_pop
8,443.0,rdl_pop
9,491.0,rdl_pop
10,501.0,rdl_pop
11,516.0,rdl_pop
12,539.0,rdl_pop
13,547.0,rdl_pop
14,551.0,rdl_pop
15,518.0,rdl_pop
0,489.0,rdl_pop
1,514.0,rdl_pop
2,552.0,rdl_pop
3,546.0,rdl_pop
4,522.0,rdl_pop
5,514.0,rdl_pop
6,483.0,rdl_pop
7,479.0,rdl_pop
8,536.0,rdl_pop
9,562.0,rdl_pop
10,528.0,rdl_pop
11,521.0,rdl_pop
12,522.0,rdl_pop
13,498.0,rdl_pop
14,508.0,rdl_pop
15,512.0,rdl_pop
0,548.0,rdl_pop
1,538.0,rdl_pop
2,508.0,rdl_pop
3,502.0,rdl_pop
4,507.0,rdl_pop
5,485.0,rdl_pop
6,460.0,rdl_pop
7,466.0,rdl_pop
8,477.0,rdl_pop
9,504.0,rdl_pop
10,532.0,rdl_pop
11,531.0,rdl_pop
12,526.0,rdl_pop
13,518.0,rdl_pop
14,524.0,rdl_pop
15,513.0,rdl_pop
0,503.0,rdl_pop
1,530.0,rdl_pop
2,540.0,rdl_pop
3,538.0,rdl_pop
4,545.0,rdl_pop
5,521.0,rdl_pop
6,515.0,rdl_pop
7,490.0,rdl_pop
8,501.0,rdl_pop
9,516.0,rdl_pop
10,522.0,rdl_pop
11,531.0,rdl_pop
12,510.0,rdl_pop
13,495.0,rdl_pop
14,503.0,rdl_pop
15,484.0,rdl_pop
0,511.0,rdl_pop
1,564.0,rdl_pop
2,507.0,rdl_pop
3,484.0,rdl_pop
4,505.0,rdl_pop
5,447.0,rdl_pop
6,475.0,rdl_pop
7,496.0,rdl_pop
8,516.0,rdl_pop
9,530.0,rdl_pop
10,536.0,rdl_pop
11,531.0,rdl_pop
12,520.0,rdl_pop
13,522.0,rdl_pop
14,539.0,rdl_pop
15,528.0,rdl_pop
0,530.0,rdl_pop
1,539.0,rdl_pop
2,496.0,rdl_pop
3,491.0,rdl_pop
4,525.0,rdl_pop
5,507.0,rdl_pop
6,490.0,rdl_pop
7,517.0,rdl_pop
8,523.0,rdl_pop
9,494.0,rdl_pop
10,496.0,rdl_pop
11,531.0,rdl_pop
12,526.0,rdl_pop
13,495.0,rdl_pop
14,517.0,rdl_pop
15,536.0,rdl_pop
0,545.0,rdl_pop
1,548.0,rdl_pop
2,534.0,rdl_pop
3,511.0,rdl_pop
4,498.0,rdl_pop
5,514.0,rdl_pop
6,489.0,rdl_pop
7,499.0,rdl_pop
8,507.0,rdl_pop
9,521.0,rdl_pop
10,549.0,rdl_pop
11,560.0,rdl_pop
12,540.0,rdl_pop
13,491.0,rdl_pop
14,475.0,rdl_pop
15,420.0,rdl_pop
0,468.0,rdl_pop
1,491.0,rdl_pop
2,498.0,rdl_pop
3,532.0,rdl_pop
4,540.0,rdl_pop
5,527.0,rdl_pop
6,515.0,rdl_pop
7,509.0,rdl_pop
8,531.0,rdl_pop
9,531.0,rdl_pop
10,527.0,rdl_pop
11,536.0,rdl_pop
12,541.0,rdl_pop
13,529.0,rdl_pop
14,482.0,rdl_pop
15,495.0,rdl_pop
0,515.0,rdl_pop
1,515.0,rdl_pop
2,518.0,rdl_pop
3,511.0,rdl_pop
4,511.0,rdl_pop
5,537.0,rdl_pop
6,525.0,rdl_pop
7,534.0,rdl_pop
8,575.0,rdl_pop
9,584.0,rdl_pop
10,592.0,rdl_pop
11,563.0,rdl_pop
12,507.0,rdl_pop
13,533.0,rdl_pop
14,536.0,rdl_pop
15,486.0,rdl_pop
0,475.0,rdl_pop
1,489.0,rdl_pop
2,504.0,rdl_pop
3,517.0,rdl_pop
4,490.0,rdl_pop
5,451.0,rdl_pop
6,476.0,rdl_pop
7,496.0,rdl_pop
8,506.0,rdl_pop
9,518.0,rdl_pop
10,503.0,rdl_pop
11,511.0,rdl_pop
12,511.0,rdl_pop
13,502.0,rdl_pop
14,512.0,rdl_pop
15,530.0,rdl_pop
0,528.0,rdl_pop
1,524.0,rdl_pop
2,524.0,rdl_pop
3,526.0,rdl_pop
4,512.0,rdl_pop
5,501.0,rdl_pop
6,493.0,rdl_pop
7,471.0,rdl_pop
8,514.0,rdl_pop
9,535.0,rdl_pop
10,525.0,rdl_pop
11,524.0,rdl_pop
12,525.0,rdl_pop
13,523.0,rdl_pop
14,525.0,rdl_pop
15,507.0,rdl_pop
0,454.0,rdl_pop
1,470.0,rdl_pop
2,525.0,rdl_pop
3,529.0,rdl_pop
4,505.0,rdl_pop
5,506.0,rdl_pop
6,519.0,rdl_pop
7,519.0,rdl_pop
8,523.0,rdl_pop
9,492.0,rdl_pop
10,473.0,rdl_pop
11,531.0,rdl_pop
12,538.0,rdl_pop
13,470.0,rdl_pop
14,472.0,rdl_pop
15,496.0,rdl_pop
0,512.0,rdl_pop
1,516.0,rdl_pop
2,532.0,rdl_pop
3,524.0,rdl_pop
4,519.0,rdl_pop
5,522.0,rdl_pop
6,521.0,rdl_pop
7,524.0,rdl_pop
8,528.0,rdl_pop
9,530.0,rdl_pop
10,527.0,rdl_pop
11,496.0,rdl_pop
12,515.0,rdl_pop
13,539.0,rdl_pop
14,534.0,rdl_pop
15,500.0,rdl_pop
0,494.0,rdl_pop
1,530.0,rdl_pop
2,529.0,rdl_pop
3,487.0,rdl_pop
4,491.0,rdl_pop
5,481.0,rdl_pop
6,479.0,rdl_pop
7,509.0,rdl_pop
8,519.0,rdl_pop
9,501.0,rdl_pop
10,516.0,rdl_pop
11,528.0,rdl_pop
12,521.0,rdl_pop
13,529.0,rdl_pop
14,533.0,rdl_pop
15,536.0,rdl_pop
0,542.0,rdl_pop
1,523.0,rdl_pop
2,529.0,rdl_pop
3,530.0,rdl_pop
4,497.0,rdl_pop
5,488.0,rdl_pop
6,505.0,rdl_pop
7,512.0,rdl_pop
8,501.0,rdl_pop
9,485.0,rdl_pop
10,480.0,rdl_pop
11,497.0,rdl_pop
12,521.0,rdl_pop
13,527.0,rdl_pop
14,541.0,rdl_pop
15,546.0,rdl_pop
0,535.0,rdl_pop
1,520.0,rdl_pop
2,512.0,rdl_pop
3,516.0,rdl_pop
4,520.0,rdl_pop
5,518.0,rdl_pop
6,519.0,rdl_pop
7,534.0,rdl_pop
8,502.0,rdl_pop
9,472.0,rdl_pop
10,493.0,rdl_pop
11,516.0,rdl_pop
12,524.0,rdl_pop
13,524.0,rdl_pop
14,525.0,rdl_pop
15,478.0,rdl_pop
0,472.0,rdl_pop
1,521.0,rdl_pop
2,555.0,rdl_pop
3,562.0,rdl_pop
4,542.0,rdl_pop
5,518.0,rdl_pop
6,503.0,rdl_pop
7,468.0,rdl_pop
8,483.0,rdl_pop
9,497.0,rdl_pop
10,500.0,rdl_pop
11,488.0,rdl_pop
12,490.0,rdl_pop
13,517.0,rdl_pop
14,550.0,rdl_pop
15,566.0,rdl_pop
0,564.0,rdl_pop
1,547.0,rdl_pop
2,522.0,rdl_pop
3,493.0,rdl_pop
4,457.0,rdl_pop
5,486.0,rdl_pop
6,496.0,rdl_pop
7,530.0,rdl_pop
8,521.0,rdl_pop
9,449.0,rdl_pop
10,436.0,rdl_pop
11,514.0,rdl_pop
12,540.0,rdl_pop
13,531.0,rdl_pop
14,551.0,rdl_pop
15,546.0,rdl_pop
0,526.0,rdl_pop
1,515.0,rdl_pop
2,514.0,rdl_pop
3,526.0,rdl_pop
4,529.0,rdl_pop
5,512.0,rdl_pop
6,520.0,rdl_pop
7,521.0,rdl_pop
8,512.0,rdl_pop
9,526.0,rdl_pop
10,547.0,rdl_pop
11,526.0,rdl_pop
12,499.0,rdl_pop
13,491.0,rdl_pop
14,494.0,rdl_pop
15,496.0,rdl_pop
0,501.0,rdl_pop
1,508.0,rdl_pop
2,504.0,rdl_pop
3,525.0,rdl_pop
4,525.0,rdl_pop
5,507.0,rdl_pop
6,508.0,rdl_pop
7,520.0,rdl_pop
8,522.0,rdl_pop
9,521.0,rdl_pop
10,521.0,rdl_pop
11,498.0,rdl_pop
12,503.0,rdl_pop
13,529.0,rdl_pop
14,540.0,rdl_pop
15,538.0,rdl_pop
0,526.0,rdl_pop
1,514.0,rdl_pop
2,503.0,rdl_pop
3,497.0,rdl_pop
4,499.0,rdl_pop
5,512.0,rdl_pop
6,519.0,rdl_pop
7,522.0,rdl_pop
8,516.0,rdl_pop
9,511.0,rdl_pop
10,511.0,rdl_pop
11,517.0,rdl_pop
12,527.0,rdl_pop
13,526.0,rdl_pop
14,484.0,rdl_pop
15,498.0,rdl_pop
0,532.0,rdl_pop
1,531.0,rdl_pop
2,538.0,rdl_pop
3,558.0,rdl_pop
4,547.0,rdl_pop
5,516.0,rdl_pop
6,516.0,rdl_pop
7,484.0,rdl_pop
8,426.0,rdl_pop
9,411.0,rdl_pop
10,436.0,rdl_pop
11,482.0,rdl_pop
12,505.0,rdl_pop
13,527.0,rdl_pop
14,561.0,rdl_pop
15,566.0,rdl_pop
0,542.0,rdl_pop
1,519.0,rdl_pop
2,514.0,rdl_pop
3,536.0,rdl_pop
4,543.0,rdl_pop
5,522.0,rdl_pop
6,509.0,rdl_pop
7,506.0,rdl_pop
8,519.0,rdl_pop
9,534.0,rdl_pop
10,530.0,rdl_pop
11,512.0,rdl_pop
12,512.0,rdl_pop
13,523.0,rdl_pop
14,515.0,rdl_pop
15,498.0,rdl_pop
0,536.0,rdl_pop
1,534.0,rdl_pop
2,500.0,rdl_pop
3,476.0,rdl_pop
4,483.0,rdl_pop
5,493.0,rdl_pop
6,499.0,rdl_pop
7,516.0,rdl_pop
8,521.0,rdl_pop
9,516.0,rdl_pop
10,515.0,rdl_pop
11,524.0,rdl_pop
12,522.0,rdl_pop
13,521.0,rdl_pop
14,510.0,rdl_pop
15,501.0,rdl_pop
0,503.0,rdl_pop
1,528.0,rdl_pop
2,541.0,rdl_pop
3,526.0,rdl_pop
4,512.0,rdl_pop
5,512.0,rdl_pop
6,529.0,rdl_pop
7,525.0,rdl_pop
8,527.0,rdl_pop
9,521.0,rdl_pop
10,490.0,rdl_pop
11,472.0,rdl_pop
12,486.0,rdl_pop
13,524.0,rdl_pop
14,524.0,rdl_pop
15,511.0,rdl_pop
0,503.0,rdl_pop
1,513.0,rdl_pop
2,523.0,rdl_pop
3,532.0,rdl_pop
4,535.0,rdl_pop
5,512.0,rdl_pop
6,498.0,rdl_pop
7,505.0,rdl_pop
8,515.0,rdl_pop
9,519.0,rdl_pop
10,522.0,rdl_pop
11,515.0,rdl_pop
12,487.0,rdl_pop
13,496.0,rdl_pop
14,519.0,rdl_pop
15,522.0,rdl_pop
0,524.0,rdl_pop
1,525.0,rdl_pop
2,520.0,rdl_pop
3,535.0,rdl_pop
4,536.0,rdl_pop
5,518.0,rdl_pop
6,504.0,rdl_pop
7,482.0,rdl_pop
8,481.0,rdl_pop
9,503.0,rdl_pop
10,519.0,rdl_pop
11,532.0,rdl_pop
12,539.0,rdl_pop
13,522.0,rdl_pop
14,506.0,rdl_pop
15,509.0,rdl_pop
0,511.0,rdl_pop
1,516.0,rdl_pop
2,495.0,rdl_pop
3,463.0,rdl_pop
4,500.0,rdl_pop
5,535.0,rdl_pop
6,537.0,rdl_pop
7,505.0,rdl_pop
8,511.0,rdl_pop
9,531.0,rdl_pop
10,523.0,rdl_pop
11,524.0,rdl_pop
12,527.0,rdl_pop
13,518.0,rdl_pop
14,517.0,rdl_pop
15,504.0,rdl_pop
0,499.0,rdl_pop
1,507.0,rdl_pop
2,510.0,rdl_pop
3,513.0,rdl_pop
4,517.0,rdl_pop
5,517.0,rdl_pop
6,517.0,rdl_pop
7,515.0,rdl_pop
8,515.0,rdl_pop
9,511.0,rdl_pop
10,510.0,rdl_pop
11,512.0,rdl_pop
12,517.0,rdl_pop
13,520.0,rdl_pop
14,519.0,rdl_pop
15,534.0,rdl_pop
